,Timestep,tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS,tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUSVAR,tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUSSTD
7163,2025-08-13,29.1147518157959,3.412567615509033,1.847313642501831
7164,2025-08-14,29.616605758666992,3.080036163330078,1.7550032138824463
7165,2025-08-15,28.034025192260742,3.281662702560425,1.8115359544754028
7166,2025-08-16,28.3607177734375,3.7036516666412354,1.9244873523712158
7167,2025-08-17,29.01490592956543,3.4330556392669678,1.8528506755828857
7168,2025-08-18,23.500139236450195,3.877823829650879,1.9692190885543823
7169,2025-08-19,24.6517391204834,3.1692492961883545,1.7802385091781616
7170,2025-08-20,27.17230987548828,4.20689582824707,2.051071882247925
7171,2025-08-21,27.565793991088867,3.740896224975586,1.934139609336853
7172,2025-08-22,27.1226749420166,3.7051849365234375,1.9248857498168945
7173,2025-08-23,28.021461486816406,3.4923348426818848,1.868778944015503
7174,2025-08-24,29.29241180419922,3.1474199295043945,1.774096965789795
7175,2025-08-25,29.379056930541992,3.8827755451202393,1.9704759120941162
7176,2025-08-26,28.063274383544922,3.3172850608825684,1.8213415145874023
7177,2025-08-27,27.88081169128418,5.571325778961182,2.360365629196167
7178,2025-08-28,26.92653465270996,5.109619140625,2.260446786880493
7179,2025-08-29,24.69438362121582,7.095851898193359,2.663804054260254
7180,2025-08-30,24.718902587890625,4.748667240142822,2.1791436672210693
7181,2025-08-31,25.96116828918457,3.303166151046753,1.8174614906311035
7182,2025-09-01,27.10996437072754,3.5061745643615723,1.8724782466888428
7183,2025-09-02,26.811174392700195,3.934561252593994,1.9835728406906128
7184,2025-09-03,28.880558013916016,3.598642587661743,1.8970088958740234
7185,2025-09-04,29.519819259643555,3.2562787532806396,1.8045161962509155
7186,2025-09-05,29.17412567138672,3.7941319942474365,1.9478532075881958
7187,2025-09-06,29.376554489135742,2.888174057006836,1.699462890625
7188,2025-09-07,29.397871017456055,3.045536756515503,1.745146632194519
7189,2025-09-08,28.939062118530273,2.925941228866577,1.7105382680892944
7190,2025-09-09,29.01034164428711,3.584798812866211,1.893356442451477
7191,2025-09-10,24.81083869934082,5.485323429107666,2.3420767784118652
7192,2025-09-11,24.950557708740234,3.6904590129852295,1.9210567474365234
7193,2025-09-12,26.50310707092285,3.3795053958892822,1.8383431434631348
7194,2025-09-13,28.417888641357422,3.2096285820007324,1.7915436029434204
7195,2025-09-14,28.098466873168945,3.185987949371338,1.7849335670471191
7196,2025-09-15,29.524560928344727,2.888667583465576,1.6996080875396729
7197,2025-09-16,29.882658004760742,2.966430902481079,1.7223329544067383
7198,2025-09-17,27.973302841186523,3.1972405910491943,1.7880829572677612
7199,2025-09-18,26.14069366455078,3.167168617248535,1.7796540260314941
7200,2025-09-19,28.826316833496094,2.81903076171875,1.6789969205856323
7201,2025-09-20,30.893699645996094,6.435563564300537,2.5368411540985107
7202,2025-09-21,25.49403190612793,7.837333679199219,2.7995238304138184
7203,2025-09-22,24.214801788330078,5.9621171951293945,2.441744804382324
7204,2025-09-23,27.505901336669922,3.782505512237549,1.944866418838501
7205,2025-09-24,29.020498275756836,3.5824310779571533,1.8927310705184937
7206,2025-09-25,29.50797462463379,2.97766375541687,1.7255908250808716
7207,2025-09-26,29.271493911743164,2.949145555496216,1.717307686805725
7208,2025-09-27,23.974933624267578,6.029529094696045,2.455509901046753
7209,2025-09-28,17.250211715698242,4.126959800720215,2.031491994857788
7210,2025-09-29,17.62272071838379,5.56090784072876,2.3581576347351074
7211,2025-09-30,21.042861938476562,3.4403767585754395,1.8548252582550049
7212,2025-10-01,24.144439697265625,3.386913537979126,1.8403569459915161
7213,2025-10-02,24.114877700805664,2.5940749645233154,1.610613226890564
7214,2025-10-03,28.606666564941406,2.9394454956054688,1.7144811153411865
7215,2025-10-04,30.038801193237305,2.76973032951355,1.6642507314682007
7216,2025-10-05,27.31406593322754,3.8636834621429443,1.9656254053115845
7217,2025-10-06,26.06304168701172,2.229403257369995,1.4931186437606812
7218,2025-10-07,25.09162712097168,2.632375717163086,1.6224597692489624
7219,2025-10-08,22.17916488647461,2.119088649749756,1.4557089805603027
7220,2025-10-09,19.217618942260742,2.013033866882324,1.4188143014907837
7221,2025-10-10,19.131526947021484,9.89708137512207,3.145962715148926
7222,2025-10-11,24.174177169799805,4.12099552154541,2.0300235748291016
7223,2025-10-12,21.766756057739258,2.8715710639953613,1.6945710182189941
7224,2025-10-13,20.528505325317383,1.567851185798645,1.252138614654541
7225,2025-10-14,18.204345703125,2.3472812175750732,1.5320839881896973
7226,2025-10-15,17.205257415771484,2.7313013076782227,1.6526648998260498
7227,2025-10-16,14.127482414245605,3.918703556060791,1.9795715808868408
7228,2025-10-17,14.018644332885742,4.028814792633057,2.007190704345703
7229,2025-10-18,15.170418739318848,13.682048797607422,3.698925256729126
7230,2025-10-19,17.614051818847656,3.291428327560425,1.8142293691635132
7231,2025-10-20,23.35735511779785,3.2672696113586426,1.8075590133666992
7232,2025-10-21,15.855709075927734,3.8334994316101074,1.957932472229004
7233,2025-10-22,18.170181274414062,4.003443241119385,2.0008606910705566
7234,2025-10-23,22.322629928588867,2.4317378997802734,1.5594030618667603
7235,2025-10-24,20.27643394470215,2.945277452468872,1.7161810398101807
7236,2025-10-25,21.836322784423828,2.7375073432922363,1.6545413732528687
7237,2025-10-26,21.47509765625,3.2657651901245117,1.8071428537368774
7238,2025-10-27,22.278085708618164,5.396223068237305,2.322977304458618
7239,2025-10-28,22.187530517578125,3.8161494731903076,1.9534966945648193
7240,2025-10-29,23.698043823242188,2.9816982746124268,1.726759433746338
7241,2025-10-30,23.28547477722168,2.6420907974243164,1.6254509687423706
7242,2025-10-31,24.147085189819336,2.6200344562530518,1.618652105331421
7243,2025-11-01,23.720436096191406,4.201741695404053,2.0498149394989014
7244,2025-11-02,25.17052459716797,2.284019947052002,1.5112974643707275
7245,2025-11-03,25.68341636657715,3.028200626373291,1.7401726245880127
7246,2025-11-04,23.95912742614746,4.796153545379639,2.190012216567993
7247,2025-11-05,20.306821823120117,2.370203733444214,1.5395466089248657
7248,2025-11-06,20.243268966674805,3.4938318729400635,1.8691794872283936
7249,2025-11-07,21.987730026245117,2.742626667022705,1.6560877561569214
7250,2025-11-08,22.51801872253418,2.2642078399658203,1.5047284364700317
7251,2025-11-09,23.510129928588867,2.547760248184204,1.5961705446243286
7252,2025-11-10,22.179832458496094,3.1005470752716064,1.7608370780944824
7253,2025-11-11,9.719244003295898,3.0005040168762207,1.73219633102417
7254,2025-11-12,4.46896505355835,6.217743873596191,2.4935405254364014
7255,2025-11-13,9.435575485229492,3.225271224975586,1.7959040403366089
7256,2025-11-14,15.554865837097168,2.3076164722442627,1.519084095954895
7257,2025-11-15,17.128982543945312,1.607843279838562,1.2680076360702515
7258,2025-11-16,19.701894760131836,2.4625775814056396,1.5692602396011353
7259,2025-11-17,21.391429901123047,2.3666207790374756,1.5383825302124023
7260,2025-11-18,20.42436408996582,2.571016550064087,1.6034389734268188
7261,2025-11-19,20.17230987548828,3.0889317989349365,1.757535696029663
7262,2025-11-20,21.35793685913086,2.169823169708252,1.473031997680664
7263,2025-11-21,19.27603530883789,2.3187389373779297,1.5227406024932861
7264,2025-11-22,20.31571388244629,3.849750280380249,1.9620780944824219
7265,2025-11-23,21.76296615600586,1.9497867822647095,1.3963476419448853
7266,2025-11-24,17.47515869140625,3.8760251998901367,1.9687623977661133
7267,2025-11-25,16.038463592529297,5.7102227210998535,2.3896071910858154
7268,2025-11-26,13.875933647155762,2.0748541355133057,1.4404354095458984
7269,2025-11-27,13.239410400390625,1.8805155754089355,1.3713189363479614
7270,2025-11-28,10.411829948425293,3.714510917663574,1.9273066520690918
7271,2025-11-29,7.69881010055542,2.929413080215454,1.7115528583526611
7272,2025-11-30,7.6900787353515625,3.9223623275756836,1.9804954528808594
7273,2025-12-01,11.139288902282715,3.7032010555267334,1.924370288848877
7274,2025-12-02,12.736742973327637,3.1194543838500977,1.766197681427002
7275,2025-12-03,14.554238319396973,2.6094839572906494,1.6153897047042847
7276,2025-12-04,14.594903945922852,1.8662409782409668,1.3661043643951416
7277,2025-12-05,7.18882942199707,3.8998513221740723,1.974804162979126
7278,2025-12-06,6.319084644317627,2.9520976543426514,1.7181669473648071
7279,2025-12-07,10.365290641784668,2.0021286010742188,1.4149659872055054
7280,2025-12-08,14.81864070892334,1.9953173398971558,1.4125570058822632
7281,2025-12-09,9.140451431274414,2.1292593479156494,1.459198236465454
7282,2025-12-10,5.8058857917785645,4.51927375793457,2.1258583068847656
7283,2025-12-11,4.808123588562012,1.828792691230774,1.3523286581039429
7284,2025-12-12,4.752753257751465,1.3192815780639648,1.1485998630523682
7285,2025-12-13,8.79370403289795,2.9646782875061035,1.7218241691589355
7286,2025-12-14,14.429054260253906,4.221996307373047,2.0547497272491455
7287,2025-12-15,14.447836875915527,1.2397360801696777,1.1134343147277832
7288,2025-12-16,14.229606628417969,1.5961334705352783,1.2633817195892334
7289,2025-12-17,18.341033935546875,1.831504225730896,1.3533307313919067
7290,2025-12-18,16.401172637939453,3.3308305740356445,1.8250563144683838
7291,2025-12-19,16.720577239990234,2.1014909744262695,1.449652075767517
7292,2025-12-20,8.24274730682373,2.9865262508392334,1.7281569242477417
7293,2025-12-21,7.89845085144043,2.735954761505127,1.6540721654891968
7294,2025-12-22,7.578031539916992,3.333615779876709,1.8258192539215088
7295,2025-12-23,6.225892066955566,3.1505637168884277,1.7749826908111572
7296,2025-12-24,5.837708473205566,2.5871167182922363,1.6084516048431396
7297,2025-12-25,6.174966812133789,3.4851748943328857,1.8668622970581055
7298,2025-12-26,3.1518447399139404,5.4197492599487305,2.328035593032837
7299,2025-12-27,7.7181501388549805,2.7682814598083496,1.6638153791427612
7300,2025-12-28,5.840091228485107,3.015174627304077,1.7364258766174316
7301,2025-12-29,2.962477207183838,2.7268476486206055,1.6513170003890991
7302,2025-12-30,6.949782371520996,4.41284704208374,2.100677728652954
7303,2025-12-31,7.0664896965026855,4.13554573059082,2.033604145050049
7304,2026-01-01,8.35583209991455,3.8817501068115234,1.9702157974243164
7305,2026-01-02,9.88155746459961,1.6742817163467407,1.2939404249191284
7306,2026-01-03,15.673309326171875,1.29988694190979,1.1401258707046509
7307,2026-01-04,12.451576232910156,4.077566146850586,2.0192983150482178
7308,2026-01-05,7.276333808898926,2.0661468505859375,1.43740975856781
7309,2026-01-06,-1.3374998569488525,7.468713283538818,2.7328946590423584
7310,2026-01-07,5.929821491241455,3.6799120903015137,1.9183096885681152
7311,2026-01-08,11.457249641418457,2.5352566242218018,1.5922489166259766
7312,2026-01-09,16.075109481811523,1.8098851442337036,1.3453197479248047
7313,2026-01-10,15.57559871673584,2.5130810737609863,1.5852700471878052
7314,2026-01-11,13.389622688293457,2.387082815170288,1.5450186729431152
7315,2026-01-12,12.439302444458008,4.559516429901123,2.1353023052215576
7316,2026-01-13,7.972221374511719,3.7156386375427246,1.9275991916656494
7317,2026-01-14,7.2242302894592285,3.0838897228240967,1.7561007738113403
7318,2026-01-15,1.6050057411193848,3.424370765686035,1.8505055904388428
7319,2026-01-16,-1.923542857170105,6.789919853210449,2.6057474613189697
7320,2026-01-17,1.00211763381958,4.924632549285889,2.219151258468628
7321,2026-01-18,6.4552001953125,3.915069818496704,1.9786535501480103
7322,2026-01-19,7.058568954467773,11.256845474243164,3.3551223278045654
7323,2026-01-20,1.48799729347229,6.290395259857178,2.508065938949585
7324,2026-01-21,-0.002123231766745448,7.1259026527404785,2.669438600540161
7325,2026-01-22,3.3864145278930664,4.074480056762695,2.0185341835021973
7326,2026-01-23,8.973427772521973,3.5192155838012695,1.8759572505950928
7327,2026-01-24,5.800983428955078,6.171883583068848,2.484327554702759
7328,2026-01-25,9.534843444824219,2.9769551753997803,1.7253855466842651
7329,2026-01-26,12.490325927734375,2.9515786170959473,1.7180159091949463
7330,2026-01-27,14.416055679321289,2.3547770977020264,1.5345282554626465
7331,2026-01-28,14.907989501953125,2.763122797012329,1.662264347076416
7332,2026-01-29,11.511987686157227,2.522054433822632,1.5880976915359497
7333,2026-01-30,9.472929000854492,3.459404945373535,1.8599475622177124
7334,2026-01-31,13.253785133361816,2.8508987426757812,1.6884604692459106
7335,2026-02-01,5.814495086669922,15.391861915588379,3.923246383666992
7336,2026-02-02,1.6506515741348267,4.50931978225708,2.1235158443450928
7337,2026-02-03,2.8456871509552,3.1320624351501465,1.7697633504867554
7338,2026-02-04,6.894134044647217,3.726252317428589,1.9303503036499023
7339,2026-02-05,3.5817065238952637,5.3642120361328125,2.3160767555236816
7340,2026-02-06,9.015764236450195,2.7714498043060303,1.6647671461105347
7341,2026-02-07,12.674280166625977,2.666910409927368,1.6330678462982178
7342,2026-02-08,13.211758613586426,3.432677984237671,1.8527487516403198
7343,2026-02-09,10.458069801330566,7.798267364501953,2.7925376892089844
7344,2026-02-10,7.5089592933654785,12.758746147155762,3.5719387531280518
7345,2026-02-11,9.51089096069336,8.133370399475098,2.8519065380096436
7346,2026-02-12,12.679609298706055,3.3600878715515137,1.8330543041229248
7347,2026-02-13,6.401669502258301,3.210674285888672,1.7918354272842407
7348,2026-02-14,5.561254978179932,3.8031413555145264,1.9501644372940063
7349,2026-02-15,10.027603149414062,2.8523671627044678,1.6888952255249023
7350,2026-02-16,11.121267318725586,3.562528371810913,1.8874660730361938
7351,2026-02-17,14.288955688476562,2.1605653762817383,1.4698861837387085
7352,2026-02-18,12.15960693359375,2.2204599380493164,1.490120768547058
7353,2026-02-19,15.939905166625977,2.120992422103882,1.4563627243041992
7354,2026-02-20,17.37115478515625,3.3256239891052246,1.823629379272461
7355,2026-02-21,14.173612594604492,2.6515254974365234,1.6283504962921143
7356,2026-02-22,15.055936813354492,3.5321171283721924,1.8793927431106567
7357,2026-02-23,13.912690162658691,2.68046236038208,1.637211799621582
7358,2026-02-24,13.994892120361328,3.5500874519348145,1.8841675519943237
7359,2026-02-25,5.253769397735596,4.401156902313232,2.097893476486206
7360,2026-02-26,-2.29062819480896,5.937647819519043,2.4367289543151855
7361,2026-02-27,7.745020866394043,5.302886486053467,2.302799701690674
7362,2026-02-28,9.621692657470703,4.157872676849365,2.03908634185791
7363,2026-03-01,8.0292387008667,10.011845588684082,3.1641499996185303
7364,2026-03-02,7.136565208435059,4.388916015625,2.0949740409851074
7365,2026-03-03,12.747196197509766,3.469116687774658,1.8625564575195312
7366,2026-03-04,3.910987138748169,2.8280065059661865,1.6816678047180176
7367,2026-03-05,-9.360074996948242,5.474635601043701,2.3397939205169678
7368,2026-03-06,-2.639035224914551,3.298952341079712,1.8163018226623535
7369,2026-03-07,4.226480484008789,4.00873327255249,2.0021822452545166
7370,2026-03-08,4.189130783081055,4.408874034881592,2.099731922149658
7371,2026-03-09,19.380094528198242,5.491643905639648,2.343425750732422
7372,2026-03-10,13.104103088378906,7.50663948059082,2.7398247718811035
7373,2026-03-11,5.80508279800415,3.374361991882324,1.8369436264038086
7374,2026-03-12,5.391805648803711,4.471424579620361,2.114574432373047
7375,2026-03-13,7.262139797210693,9.159549713134766,3.026474714279175
7376,2026-03-14,12.055978775024414,5.080142498016357,2.2539172172546387
7377,2026-03-15,15.120054244995117,2.9394333362579346,1.7144775390625
7378,2026-03-16,18.501869201660156,2.928015947341919,1.7111446857452393
7379,2026-03-17,12.797365188598633,4.403757572174072,2.098513126373291
7380,2026-03-18,10.477701187133789,5.388537883758545,2.321322441101074
7381,2026-03-19,11.681615829467773,2.964907646179199,1.7218906879425049
7382,2026-03-20,14.48044204711914,7.5039753913879395,2.7393383979797363
7383,2026-03-21,15.067208290100098,2.9667537212371826,1.7224266529083252
7384,2026-03-22,17.92466926574707,2.2181620597839355,1.4893494844436646
7385,2026-03-23,20.289756774902344,2.6809489727020264,1.6373603343963623
7386,2026-03-24,22.687297821044922,2.5395097732543945,1.5935839414596558
7387,2026-03-25,20.678638458251953,3.527815103530884,1.878247857093811
7388,2026-03-26,18.918270111083984,6.175060749053955,2.484966993331909
7389,2026-03-27,16.258026123046875,3.690943479537964,1.9211828708648682
7390,2026-03-28,16.68509864807129,3.389164447784424,1.840968370437622
7391,2026-03-29,18.75351905822754,4.091071605682373,2.022639751434326
7392,2026-03-30,20.64330291748047,4.099867343902588,2.024812936782837
7393,2026-03-31,19.536945343017578,3.1310763359069824,1.7694847583770752
7394,2026-04-01,16.93224334716797,2.832012414932251,1.6828583478927612
7395,2026-04-02,16.226015090942383,6.011105060577393,2.4517555236816406
7396,2026-04-03,16.134502410888672,3.7671141624450684,1.9409054517745972
7397,2026-04-04,22.10848617553711,2.5687129497528076,1.6027204990386963
7398,2026-04-05,18.404417037963867,2.7741544246673584,1.6655793190002441
7399,2026-04-06,16.286760330200195,5.824675559997559,2.4134364128112793
7400,2026-04-07,21.859512329101562,4.931703567504883,2.2207438945770264
7401,2026-04-08,26.409820556640625,3.9781196117401123,1.9945224523544312
7402,2026-04-09,27.45352554321289,3.231644868850708,1.7976776361465454
7403,2026-04-10,28.46407127380371,2.9575603008270264,1.7197558879852295
7404,2026-04-11,23.04431915283203,3.1757853031158447,1.7820732593536377
7405,2026-04-12,21.870773315429688,4.748223781585693,2.179041862487793
7406,2026-04-13,21.57944107055664,6.456735134124756,2.541010618209839
7407,2026-04-14,23.89989471435547,2.781041145324707,1.6676453351974487
7408,2026-04-15,25.760940551757812,2.215404987335205,1.4884237051010132
7409,2026-04-16,24.19904136657715,2.533811330795288,1.5917949676513672
7410,2026-04-17,18.664344787597656,2.8811190128326416,1.6973859071731567
7411,2026-04-18,26.024662017822266,2.5638530254364014,1.6012035608291626
7412,2026-04-19,20.179325103759766,2.5890982151031494,1.609067440032959
7413,2026-04-20,19.99649429321289,2.8597798347473145,1.691088318824768
7414,2026-04-21,20.61606788635254,4.522515773773193,2.1266207695007324
7415,2026-04-22,19.293115615844727,6.588751792907715,2.5668563842773438
7416,2026-04-23,23.568500518798828,9.153538703918457,3.0254814624786377
7417,2026-04-24,26.924802780151367,3.4294791221618652,1.8518853187561035
7418,2026-04-25,27.62105941772461,2.9270565509796143,1.7108643054962158
7419,2026-04-26,27.28241729736328,2.58085036277771,1.6065025329589844
7420,2026-04-27,22.9417724609375,3.4182233810424805,1.8488438129425049
7421,2026-04-28,25.468307495117188,4.437725067138672,2.106590747833252
7422,2026-04-29,22.865829467773438,4.091709613800049,2.0227975845336914
7423,2026-04-30,23.175819396972656,5.23285436630249,2.287543296813965
7424,2026-05-01,25.185407638549805,3.248535394668579,1.8023693561553955
7425,2026-05-02,21.376054763793945,4.489373683929443,2.11881422996521
7426,2026-05-03,24.875219345092773,3.8518285751342773,1.9626076221466064
7427,2026-05-04,24.845623016357422,4.279974937438965,2.068809986114502
7428,2026-05-05,24.257490158081055,2.7854652404785156,1.668971300125122
7429,2026-05-06,20.21859359741211,3.2043070793151855,1.790057897567749
7430,2026-05-07,23.142375946044922,4.723544120788574,2.1733715534210205
7431,2026-05-08,24.8005313873291,3.8090388774871826,1.9516758918762207
7432,2026-05-09,23.262170791625977,5.416359901428223,2.3273074626922607
7433,2026-05-10,22.28478240966797,4.362921714782715,2.0887608528137207
7434,2026-05-11,25.761980056762695,4.0673508644104,2.0167675018310547
7435,2026-05-12,24.508893966674805,8.290838241577148,2.8793816566467285
7436,2026-05-13,28.714216232299805,2.8240966796875,1.6805049180984497
7437,2026-05-14,22.618953704833984,5.132493019104004,2.265500545501709
7438,2026-05-15,21.233535766601562,4.706595420837402,2.169468879699707
7439,2026-05-16,23.561141967773438,3.4914441108703613,1.868540644645691
7440,2026-05-17,22.776487350463867,5.0658369064331055,2.250741481781006
7441,2026-05-18,25.310009002685547,4.965210437774658,2.2282752990722656
7442,2026-05-19,23.90627670288086,11.266546249389648,3.356567621231079
7443,2026-05-20,25.481081008911133,6.681271076202393,2.584815502166748
7444,2026-05-21,28.358158111572266,3.4033663272857666,1.8448214530944824
7445,2026-05-22,27.9291934967041,4.2102131843566895,2.051880359649658
7446,2026-05-23,27.65488052368164,3.577310562133789,1.8913779258728027
7447,2026-05-24,26.636703491210938,3.352278709411621,1.8309229612350464
7448,2026-05-25,25.047170639038086,4.5162034034729,2.125136137008667
7449,2026-05-26,28.573978424072266,3.3838045597076416,1.8395119905471802
7450,2026-05-27,29.249860763549805,3.6584856510162354,1.9127168655395508
7451,2026-05-28,26.92365264892578,2.918443441390991,1.7083452939987183
7452,2026-05-29,29.142091751098633,3.417663097381592,1.8486922979354858
7453,2026-05-30,30.08330726623535,3.9914889335632324,1.9978710412979126
7454,2026-05-31,25.06694793701172,3.666564464569092,1.914827585220337
7455,2026-06-01,28.7683162689209,3.2147138118743896,1.7929623126983643
7456,2026-06-02,27.425703048706055,4.460639476776123,2.112022638320923
7457,2026-06-03,29.374492645263672,4.151209831237793,2.03745174407959
7458,2026-06-04,30.842079162597656,3.5025711059570312,1.8715157508850098
7459,2026-06-05,29.361957550048828,2.844174861907959,1.6864681243896484
7460,2026-06-06,29.732221603393555,5.091904640197754,2.2565248012542725
7461,2026-06-07,30.003698348999023,3.432528257369995,1.852708339691162
7462,2026-06-08,28.50299835205078,5.11776065826416,2.26224684715271
7463,2026-06-09,29.367183685302734,3.8699371814727783,1.9672155380249023
7464,2026-06-10,30.125131607055664,3.7135095596313477,1.9270468950271606
7465,2026-06-11,30.484119415283203,3.0897204875946045,1.7577600479125977
7466,2026-06-12,31.209232330322266,2.839872360229492,1.6851921081542969
7467,2026-06-13,29.450658798217773,2.8685503005981445,1.6936795711517334
7468,2026-06-14,27.519269943237305,4.015822887420654,2.0039517879486084
7469,2026-06-15,27.9083251953125,3.0575180053710938,1.748576045036316
7470,2026-06-16,29.083255767822266,3.227266311645508,1.796459436416626
7471,2026-06-17,26.562854766845703,3.6027119159698486,1.8980810642242432
7472,2026-06-18,24.798288345336914,3.7848827838897705,1.9454774856567383
7473,2026-06-19,29.013704299926758,3.93377423286438,1.9833744764328003
7474,2026-06-20,32.569000244140625,4.084792613983154,2.0210869312286377
7475,2026-06-21,31.554922103881836,3.2956042289733887,1.8153798580169678
7476,2026-06-22,30.499134063720703,2.731292247772217,1.6526621580123901
7477,2026-06-23,31.035200119018555,3.542323112487793,1.882106065750122
7478,2026-06-24,32.034278869628906,3.438507318496704,1.8543212413787842
7479,2026-06-25,33.193931579589844,4.441966533660889,2.1075973510742188
7480,2026-06-26,32.23726272583008,4.968273162841797,2.2289624214172363
7481,2026-06-27,32.848201751708984,4.830869197845459,2.1979238986968994
7482,2026-06-28,33.41279602050781,4.254682540893555,2.062688112258911
7483,2026-06-29,31.82373046875,8.157987594604492,2.8562190532684326
7484,2026-06-30,33.38748550415039,8.128471374511719,2.8510475158691406
7485,2026-07-01,33.06657791137695,3.2490334510803223,1.8025075197219849
7486,2026-07-02,33.010746002197266,3.331717014312744,1.8252991437911987
7487,2026-07-03,33.065284729003906,3.8325161933898926,1.9576812982559204
7488,2026-07-04,33.141937255859375,4.457550525665283,2.1112911701202393
7489,2026-07-05,34.12891387939453,5.333118438720703,2.309354543685913
7490,2026-07-06,34.07944869995117,6.968419075012207,2.6397762298583984
7491,2026-07-07,36.21288299560547,7.607179641723633,2.7581117153167725
7492,2026-07-08,36.53416442871094,7.723910808563232,2.7791924476623535
7493,2026-07-09,35.757568359375,7.922730445861816,2.81473445892334
7494,2026-07-10,30.805391311645508,4.176088809967041,2.043548107147217
7495,2026-07-11,27.82851791381836,4.937971115112305,2.2221546173095703
7496,2026-07-12,30.823711395263672,6.098464488983154,2.4695069789886475
7497,2026-07-13,30.352441787719727,4.569528579711914,2.1376454830169678
7498,2026-07-14,33.5960807800293,5.549219608306885,2.355678081512451
7499,2026-07-15,35.228599548339844,5.507720947265625,2.346853494644165
7500,2026-07-16,30.130313873291016,5.436892986297607,2.331714630126953
7501,2026-07-17,30.46834945678711,5.781867980957031,2.4045515060424805
7502,2026-07-18,32.80327224731445,3.7687571048736572,1.9413286447525024
7503,2026-07-19,28.198284149169922,4.3485493659973145,2.085317611694336
7504,2026-07-20,28.126890182495117,3.245567798614502,1.8015459775924683
7505,2026-07-21,27.801727294921875,4.056432723999023,2.014058828353882
7506,2026-07-22,25.637022018432617,3.8959178924560547,1.97380793094635
7507,2026-07-23,28.491880416870117,2.957862377166748,1.7198437452316284
7508,2026-07-24,26.149187088012695,2.9133126735687256,1.7068428993225098
7509,2026-07-25,27.67299461364746,3.295926094055176,1.8154685497283936
7510,2026-07-26,29.530834197998047,3.2539851665496826,1.8038805723190308
7511,2026-07-27,30.76014518737793,3.313340425491333,1.820258378982544
7512,2026-07-28,31.143251419067383,3.34344220161438,1.8285081386566162
7513,2026-07-29,31.66602897644043,3.611358880996704,1.9003576040267944
7514,2026-07-30,31.535253524780273,3.8981401920318604,1.9743708372116089
7515,2026-07-31,29.842121124267578,4.864753246307373,2.2056186199188232
7516,2026-08-01,31.70822525024414,4.306583881378174,2.0752310752868652
7517,2026-08-02,33.63343811035156,4.192273139953613,2.047504186630249
7518,2026-08-03,31.772401809692383,4.109988212585449,2.027310609817505
7519,2026-08-04,28.72013282775879,3.027095317840576,1.7398549318313599
7520,2026-08-05,28.2099552154541,2.6602044105529785,1.63101327419281
7521,2026-08-06,29.43414878845215,3.3245151042938232,1.823325276374817
7522,2026-08-07,29.939510345458984,3.230952501296997,1.7974849939346313
7523,2026-08-08,29.764314651489258,4.2391462326049805,2.0589187145233154
7524,2026-08-09,29.420270919799805,3.6335043907165527,1.9061753749847412
7525,2026-08-10,31.34429359436035,3.759155750274658,1.9388542175292969
7526,2026-08-11,30.774574279785156,3.1898353099823,1.786010980606079
7527,2026-08-12,26.29351234436035,3.785719633102417,1.945692539215088
7528,2026-08-13,28.173091888427734,3.092830181121826,1.758644461631775
7529,2026-08-14,30.445411682128906,6.6296892166137695,2.5748183727264404
7530,2026-08-15,30.152212142944336,5.286871910095215,2.2993199825286865
7531,2026-08-16,27.662376403808594,15.586915016174316,3.948026657104492
7532,2026-08-17,32.785621643066406,5.126089096069336,2.2640867233276367
7533,2026-08-18,33.63086700439453,5.127094745635986,2.2643089294433594
7534,2026-08-19,31.491586685180664,5.315037727355957,2.305436611175537
7535,2026-08-20,30.80142593383789,4.245828151702881,2.0605406761169434
7536,2026-08-21,31.048168182373047,3.8463590145111084,1.9612137079238892
7537,2026-08-22,31.767473220825195,3.226881504058838,1.7963522672653198
7538,2026-08-23,29.49766731262207,5.926482677459717,2.434436798095703
7539,2026-08-24,32.37356185913086,6.260032653808594,2.5020058155059814
7540,2026-08-25,30.846227645874023,5.335832595825195,2.3099420070648193
7541,2026-08-26,28.375507354736328,4.497577667236328,2.1207492351531982
7542,2026-08-27,27.834209442138672,4.129166126251221,2.0320348739624023
7543,2026-08-28,27.726646423339844,3.7858874797821045,1.9457356929779053
7544,2026-08-29,26.683692932128906,4.539341926574707,2.130573034286499
7545,2026-08-30,29.62075424194336,3.280332565307617,1.8111687898635864
7546,2026-08-31,29.427539825439453,3.4946513175964355,1.869398593902588
7547,2026-09-01,29.974857330322266,3.475156784057617,1.8641772270202637
7548,2026-09-02,31.128543853759766,3.784273386001587,1.9453208446502686
7549,2026-09-03,30.74325942993164,3.15714955329895,1.7768369913101196
7550,2026-09-04,30.213125228881836,3.134742021560669,1.7705202102661133
7551,2026-09-05,28.804994583129883,3.3361384868621826,1.826509952545166
7552,2026-09-06,28.596820831298828,2.889862060546875,1.699959397315979
7553,2026-09-07,28.304853439331055,2.9165496826171875,1.7077908515930176
7554,2026-09-08,27.103961944580078,2.979473352432251,1.726115107536316
7555,2026-09-09,26.471454620361328,2.766770362854004,1.6633611917495728
7556,2026-09-10,26.73143196105957,2.791883945465088,1.6708931922912598
7557,2026-09-11,27.35505485534668,2.646369695663452,1.6267666816711426
